GEO_ID|B05009_E001|B05009_M001|B05009_E002|B05009_M002|B05009_E003|B05009_M003|B05009_E004|B05009_M004|B05009_E005|B05009_M005|B05009_E006|B05009_M006|B05009_E007|B05009_M007|B05009_E008|B05009_M008|B05009_E009|B05009_M009|B05009_E010|B05009_M010|B05009_E011|B05009_M011|B05009_E012|B05009_M012|B05009_E013|B05009_M013|B05009_E014|B05009_M014|B05009_E015|B05009_M015|B05009_E016|B05009_M016|B05009_E017|B05009_M017|B05009_E018|B05009_M018|B05009_E019|B05009_M019|B05009_E020|B05009_M020|B05009_E021|B05009_M021|B05009_E022|B05009_M022|B05009_E023|B05009_M023|B05009_E024|B05009_M024|B05009_E025|B05009_M025|B05009_E026|B05009_M026|B05009_E027|B05009_M027|B05009_E028|B05009_M028|B05009_E029|B05009_M029|B05009_E030|B05009_M030|B05009_E031|B05009_M031|B05009_E032|B05009_M032|B05009_E033|B05009_M033|B05009_E034|B05009_M034|B05009_E035|B05009_M035|B05009_E036|B05009_M036|B05009_E037|B05009_M037
1400000US36047000301|708|267|354|226|323|228|323|228|0|13|237|224|23|35|23|35|0|13|63|54|63|54|0|13|31|63|31|63|0|13|31|63|0|13|0|13|0|13|354|147|290|204|290|204|0|13|122|122|0|13|0|13|0|13|168|174|168|174|0|13|64|108|64|108|0|13|64|108|0|13|0|13|0|13
1400000US36047000501|467|139|228|107|169|103|169|103|0|13|132|90|25|41|25|41|0|13|12|19|12|19|0|13|59|62|59|62|0|13|23|33|36|55|36|55|0|13|239|92|230|91|197|90|33|37|149|84|0|13|0|13|0|13|81|42|67|42|14|22|9|15|9|15|0|13|9|15|0|13|0|13|0|13
1400000US36047000502|447|128|225|104|190|84|190|84|0|13|147|77|0|13|0|13|0|13|43|66|43|66|0|13|35|44|35|44|0|13|35|44|0|13|0|13|0|13|222|79|133|47|133|47|0|13|125|46|8|23|8|23|0|13|0|13|0|13|0|13|89|67|89|67|0|13|89|67|0|13|0|13|0|13
1400000US36047000700|903|222|505|207|496|207|472|203|24|39|370|228|73|70|49|60|24|39|53|65|53|65|0|13|9|13|9|13|0|13|9|13|0|13|0|13|0|13|398|174|345|158|345|158|0|13|121|81|0|13|0|13|0|13|224|154|224|154|0|13|53|58|53|58|0|13|15|24|38|51|38|51|0|13
1400000US36047000900|609|105|506|92|506|92|506|92|0|13|266|161|43|51|43|51|0|13|197|134|197|134|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|103|91|61|70|61|70|0|13|39|61|22|35|22|35|0|13|0|13|0|13|0|13|42|49|42|49|0|13|42|49|0|13|0|13|0|13
1400000US36047001100|169|89|104|82|104|82|104|82|0|13|79|81|25|21|25|21|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|65|38|44|35|28|22|16|25|10|12|24|28|8|12|16|25|10|15|10|15|0|13|21|25|21|25|0|13|21|25|0|13|0|13|0|13
1400000US36047001300|140|83|85|74|85|74|85|74|0|13|68|69|0|13|0|13|0|13|17|26|17|26|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|55|36|55|36|55|36|0|13|55|36|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13
1400000US36047001501|937|358|406|164|311|151|311|151|0|13|188|149|0|13|0|13|0|13|123|116|123|116|0|13|95|95|95|95|0|13|95|95|0|13|0|13|0|13|531|347|56|72|56|72|0|13|0|13|0|13|0|13|0|13|56|72|56|72|0|13|475|351|475|351|0|13|475|351|0|13|0|13|0|13
1400000US36047001502|633|444|279|151|136|96|136|96|0|19|112|84|3|18|3|18|0|19|21|34|21|34|0|19|143|145|143|145|0|19|143|145|0|19|0|19|0|19|354|311|100|87|58|61|42|65|58|61|42|65|0|19|42|65|0|19|0|19|0|19|254|269|254|269|0|19|254|269|0|19|0|19|0|19
1400000US36047001801|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13
1400000US36047001802|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13
1400000US36047001803|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13
1400000US36047001804|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13
1400000US36047002000|511|272|83|58|32|34|32|34|0|13|0|13|32|34|32|34|0|13|0|13|0|13|0|13|51|45|51|45|0|13|28|35|23|27|23|27|0|13|428|265|102|55|87|59|15|24|0|13|102|55|87|59|15|24|0|13|0|13|0|13|326|258|326|258|0|13|65|45|261|254|261|254|0|13
1400000US36047002100|1251|403|673|305|566|248|519|244|47|63|316|194|88|90|41|71|47|63|162|129|162|129|0|19|107|172|107|172|0|19|107|172|0|19|0|19|0|19|578|305|469|297|469|297|0|19|212|143|52|46|52|46|0|19|205|274|205|274|0|19|109|95|109|95|0|19|70|65|39|63|39|63|0|19
1400000US36047002200|949|400|362|297|297|291|208|166|89|134|32|43|265|295|176|168|89|134|0|13|0|13|0|13|65|75|65|75|0|13|22|35|43|67|43|67|0|13|587|230|410|198|383|180|27|42|105|92|182|127|155|92|27|42|123|134|123|134|0|13|177|138|83|84|94|89|88|97|89|93|18|48|71|80
1400000US36047002300|660|204|41|45|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|41|45|41|45|0|13|41|45|0|13|0|13|0|13|619|204|136|170|136|170|0|13|0|13|136|170|136|170|0|13|0|13|0|13|0|13|483|257|483|257|0|13|215|190|268|262|268|262|0|13
1400000US36047002901|688|249|171|151|11|17|11|17|0|13|5|13|6|9|6|9|0|13|0|13|0|13|0|13|160|151|160|151|0|13|160|151|0|13|0|13|0|13|517|171|88|81|88|81|0|13|4|13|84|82|84|82|0|13|0|13|0|13|0|13|429|194|429|194|0|13|375|217|54|74|54|74|0|13
1400000US36047003000|300|73|80|53|80|53|67|49|13|21|32|41|29|32|16|25|13|21|19|23|19|23|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|220|57|198|47|198|47|0|13|11|21|108|38|108|38|0|13|79|61|79|61|0|13|22|33|22|33|0|13|22|33|0|13|0|13|0|13
1400000US36047003101|347|121|217|125|162|81|162|81|0|13|123|80|2|9|2|9|0|13|37|35|37|35|0|13|55|86|55|86|0|13|55|86|0|13|0|13|0|13|130|67|106|61|106|61|0|13|79|61|18|29|18|29|0|13|9|15|9|15|0|13|24|29|24|29|0|13|24|29|0|13|0|13|0|13
1400000US36047003102|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13
1400000US36047003300|709|304|382|229|254|207|254|207|0|13|62|56|52|62|52|62|0|13|140|189|140|189|0|13|128|124|128|124|0|13|4|7|124|125|124|125|0|13|327|147|68|79|68|79|0|13|55|78|13|29|13|29|0|13|0|13|0|13|0|13|259|117|216|105|43|50|133|104|126|96|83|60|43|50
1400000US36047003400|855|239|383|161|348|162|348|162|0|13|236|124|0|13|0|13|0|13|112|106|112|106|0|13|35|35|35|35|0|13|35|35|0|13|0|13|0|13|472|169|357|171|357|171|0|13|132|95|114|91|114|91|0|13|111|114|111|114|0|13|115|104|115|104|0|13|87|87|28|48|28|48|0|13
1400000US36047003500|231|60|138|76|89|50|79|45|10|16|63|41|26|28|16|17|10|16|0|13|0|13|0|13|49|45|49|45|0|13|49|45|0|13|0|13|0|13|93|38|78|34|72|33|6|10|65|36|13|21|7|11|6|10|0|13|0|13|0|13|15|19|15|19|0|13|0|13|15|19|15|19|0|13
1400000US36047003600|575|187|232|122|232|122|232|122|0|13|123|103|58|81|58|81|0|13|51|68|51|68|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|343|140|302|138|291|139|11|15|169|102|79|71|79|71|0|13|54|57|54|57|0|13|41|65|41|65|0|13|41|65|0|13|0|13|0|13
1400000US36047003700|640|291|385|235|284|230|284|230|0|13|126|121|121|188|121|188|0|13|37|42|37|42|0|13|101|62|101|62|0|13|101|62|0|13|0|13|0|13|255|143|37|51|37|51|0|13|22|48|0|13|0|13|0|13|15|26|15|26|0|13|218|152|218|152|0|13|218|152|0|13|0|13|0|13
1400000US36047003800|306|112|71|48|71|48|71|48|0|13|30|36|29|29|29|29|0|13|12|13|12|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|235|83|185|80|171|83|14|20|102|71|69|57|55|55|14|20|14|14|14|14|0|13|50|47|50|47|0|13|27|33|23|33|23|33|0|13
1400000US36047003900|549|257|323|197|234|109|234|109|0|13|176|107|31|30|31|30|0|13|27|41|27|41|0|13|89|134|89|134|0|13|89|134|0|13|0|13|0|13|226|113|124|96|124|96|0|13|13|14|92|95|92|95|0|13|19|21|19|21|0|13|102|75|102|75|0|13|102|75|0|13|0|13|0|13
1400000US36047004100|540|211|276|160|250|155|250|155|0|13|204|142|46|54|46|54|0|13|0|13|0|13|0|13|26|37|26|37|0|13|26|37|0|13|0|13|0|13|264|147|264|147|264|147|0|13|140|100|7|11|7|11|0|13|117|122|117|122|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13
1400000US36047004300|570|152|274|96|259|95|259|95|0|13|181|92|29|44|29|44|0|13|49|48|49|48|0|13|15|24|15|24|0|13|15|24|0|13|0|13|0|13|296|137|228|112|228|112|0|13|83|83|69|62|69|62|0|13|76|61|76|61|0|13|68|89|68|89|0|13|68|89|0|13|0|13|0|13
1400000US36047004400|353|122|98|46|85|42|78|42|7|11|43|29|33|27|26|28|7|11|9|15|9|15|0|13|13|20|13|20|0|13|13|20|0|13|0|13|0|13|255|108|236|105|236|105|0|13|177|98|20|28|20|28|0|13|39|38|39|38|0|13|19|26|19|26|0|13|19|26|0|13|0|13|0|13
1400000US36047004500|531|185|313|140|313|140|313|140|0|13|94|83|0|13|0|13|0|13|219|160|219|160|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|218|119|201|120|166|92|35|56|117|81|35|56|0|13|35|56|49|44|49|44|0|13|17|19|17|19|0|13|17|19|0|13|0|13|0|13
1400000US36047004600|225|89|56|57|56|57|56|57|0|13|48|55|8|11|8|11|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|169|73|169|73|169|73|0|13|106|47|13|21|13|21|0|13|50|55|50|55|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13
1400000US36047004700|534|169|142|79|142|79|142|79|0|13|87|63|6|9|6|9|0|13|49|53|49|53|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|392|146|348|126|336|125|12|20|248|108|33|25|21|17|12|20|67|67|67|67|0|13|44|57|44|57|0|13|44|57|0|13|0|13|0|13
1400000US36047004900|660|208|208|88|196|86|196|86|0|13|130|76|10|16|10|16|0|13|56|46|56|46|0|13|12|19|12|19|0|13|0|13|12|19|12|19|0|13|452|188|392|197|392|197|0|13|307|190|34|38|34|38|0|13|51|56|51|56|0|13|60|50|60|50|0|13|44|43|16|28|16|28|0|13
1400000US36047005000|565|159|73|60|55|54|55|54|0|13|41|47|0|13|0|13|0|13|14|23|14|23|0|13|18|27|18|27|0|13|18|27|0|13|0|13|0|13|492|159|433|161|433|161|0|13|170|119|193|161|193|161|0|13|70|69|70|69|0|13|59|35|34|32|25|32|25|29|34|35|9|14|25|32
1400000US36047005100|478|258|262|168|248|167|248|167|0|13|214|164|22|36|22|36|0|13|12|18|12|18|0|13|14|22|14|22|0|13|14|22|0|13|0|13|0|13|216|189|185|183|185|183|0|13|166|183|0|13|0|13|0|13|19|30|19|30|0|13|31|37|22|26|9|15|13|21|18|29|9|14|9|15
1400000US36047005201|210|78|31|30|31|30|22|33|9|14|0|13|31|30|22|33|9|14|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|179|87|167|86|167|86|0|13|167|86|0|13|0|13|0|13|0|13|0|13|0|13|12|20|12|20|0|13|0|13|12|20|12|20|0|13
1400000US36047005202|461|144|222|99|199|89|199|89|0|13|136|64|48|55|48|55|0|13|15|24|15|24|0|13|23|28|23|28|0|13|23|28|0|13|0|13|0|13|239|79|179|74|150|64|29|36|99|47|71|63|42|52|29|36|9|16|9|16|0|13|60|39|60|39|0|13|52|36|8|14|8|14|0|13
1400000US36047005301|505|120|149|71|85|47|85|47|0|13|55|47|30|21|30|21|0|13|0|13|0|13|0|13|64|55|64|55|0|13|30|25|34|50|34|50|0|13|356|106|223|73|178|77|45|47|36|26|45|47|0|13|45|47|142|74|142|74|0|13|133|65|133|65|0|13|133|65|0|13|0|13|0|13
1400000US36047005302|53|58|16|23|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|16|23|16|23|0|13|16|23|0|13|0|13|0|13|37|53|37|53|37|53|0|13|37|53|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13
1400000US36047005303|28|27|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|28|27|28|27|28|27|0|13|14|18|14|20|14|20|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13
1400000US36047005400|369|155|129|76|129|76|129|76|0|13|56|63|40|42|40|42|0|13|33|34|33|34|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|240|123|131|74|131|74|0|13|23|37|50|54|50|54|0|13|58|46|58|46|0|13|109|106|109|106|0|13|37|42|72|96|72|96|0|13
1400000US36047005601|633|203|121|79|51|59|51|59|0|13|20|30|0|13|0|13|0|13|31|41|31|41|0|13|70|74|70|74|0|13|48|69|22|35|22|35|0|13|512|204|359|235|343|232|16|24|266|243|79|79|63|66|16|24|14|24|14|24|0|13|153|140|153|140|0|13|120|136|33|54|33|54|0|13
1400000US36047005602|240|79|93|57|93|57|93|57|0|13|75|55|18|18|18|18|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|147|62|124|57|96|62|28|30|37|36|46|33|18|14|28|30|41|55|41|55|0|13|23|26|23|26|0|13|0|13|23|26|23|26|0|13
1400000US36047005800|351|111|180|94|161|91|149|88|12|18|112|69|36|57|24|54|12|18|13|21|13|21|0|13|19|21|19|21|0|13|13|19|6|11|6|11|0|13|171|77|147|75|135|69|12|19|69|57|47|49|35|39|12|19|31|48|31|48|0|13|24|26|16|25|8|12|8|21|16|17|8|12|8|12
1400000US36047005900|225|78|58|39|26|35|26|35|0|13|24|23|0|13|0|13|0|13|2|26|2|26|0|13|32|26|32|26|0|13|32|26|0|13|0|13|0|13|167|81|88|56|88|56|0|13|75|55|13|18|13|18|0|13|0|13|0|13|0|13|79|61|79|61|0|13|79|61|0|13|0|13|0|13
1400000US36047006000|892|323|281|155|241|156|241|156|0|13|90|73|109|121|109|121|0|13|42|60|42|60|0|13|40|51|40|51|0|13|12|19|28|47|28|47|0|13|611|254|562|262|460|251|102|98|75|60|408|236|306|207|102|98|79|83|79|83|0|13|49|42|49|42|0|13|18|22|31|34|31|34|0|13
1400000US36047006200|506|162|103|70|103|70|103|70|0|13|33|35|55|54|55|54|0|13|15|25|15|25|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|403|157|392|160|381|162|11|19|165|99|205|162|194|162|11|19|22|27|22|27|0|13|11|17|11|17|0|13|0|13|11|17|11|17|0|13
1400000US36047006300|430|131|193|73|179|71|179|71|0|13|105|62|21|22|21|22|0|13|53|36|53|36|0|13|14|23|14|23|0|13|14|23|0|13|0|13|0|13|237|97|229|94|211|93|18|20|133|86|43|31|25|24|18|20|53|44|53|44|0|13|8|14|8|14|0|13|8|14|0|13|0|13|0|13
1400000US36047006400|652|143|120|83|120|83|120|83|0|13|87|74|13|21|13|21|0|13|20|33|20|33|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|532|118|428|108|414|113|14|23|258|162|142|116|128|116|14|23|28|47|28|47|0|13|104|103|104|103|0|13|32|50|72|98|72|98|0|13
1400000US36047006500|1526|654|620|345|620|345|620|345|0|19|551|346|0|19|0|19|0|19|69|57|69|57|0|19|0|19|0|19|0|19|0|19|0|19|0|19|0|19|906|368|823|366|736|345|87|114|629|338|116|134|47|75|69|110|78|76|60|69|18|29|83|77|83|77|0|19|58|67|25|40|25|40|0|19
1400000US36047006600|727|160|107|69|107|69|107|69|0|13|34|48|54|47|54|47|0|13|19|21|19|21|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|620|162|371|123|329|120|42|56|40|40|304|146|262|134|42|56|27|40|27|40|0|13|249|184|249|184|0|13|151|142|98|121|98|121|0|13
1400000US36047006700|1208|345|617|318|534|314|534|314|0|13|501|313|13|21|13|21|0|13|20|21|20|21|0|13|83|67|83|67|0|13|65|60|18|30|18|30|0|13|591|177|572|176|559|174|13|20|379|144|78|75|65|73|13|20|115|112|115|112|0|13|19|21|19|21|0|13|19|21|0|13|0|13|0|13
1400000US36047006800|827|318|149|111|134|107|131|99|3|24|40|45|26|46|23|38|3|24|68|78|68|78|0|13|15|23|15|23|0|13|0|13|15|23|15|23|0|13|678|276|411|199|353|185|58|84|49|48|305|186|247|173|58|84|57|64|57|64|0|13|267|189|221|162|46|62|27|28|240|191|194|162|46|62
1400000US36047006901|232|69|99|46|99|46|99|46|0|13|81|42|0|13|0|13|0|13|18|30|18|30|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|133|60|121|59|121|59|0|13|112|56|0|13|0|13|0|13|9|15|9|15|0|13|12|18|12|18|0|13|12|18|0|13|0|13|0|13
1400000US36047006902|435|188|154|67|142|64|142|64|0|13|96|49|39|38|39|38|0|13|7|11|7|11|0|13|12|20|12|20|0|13|12|20|0|13|0|13|0|13|281|189|281|189|203|154|78|122|161|156|99|122|21|32|78|122|21|18|21|18|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13
1400000US36047007000|414|136|121|69|116|69|116|69|0|13|72|68|19|30|19|30|0|13|25|35|25|35|0|13|5|13|5|13|0|13|0|13|5|13|5|13|0|13|293|126|238|123|238|123|0|13|152|56|0|13|0|13|0|13|86|109|86|109|0|13|55|54|35|43|20|30|29|42|26|34|6|14|20|30
1400000US36047007100|1222|487|489|161|270|133|270|133|0|13|130|96|126|117|126|117|0|13|14|24|14|24|0|13|219|144|219|144|0|13|219|144|0|13|0|13|0|13|733|464|121|88|121|88|0|13|59|60|48|70|48|70|0|13|14|24|14|24|0|13|612|452|534|352|78|119|355|212|257|393|179|275|78|119
1400000US36047007200|412|160|46|51|32|47|32|47|0|13|0|13|0|13|0|13|0|13|32|47|32|47|0|13|14|22|14|22|0|13|0|13|14|22|14|22|0|13|366|153|227|133|177|125|50|52|45|51|155|132|105|120|50|52|27|28|27|28|0|13|139|90|91|67|48|46|39|53|100|74|52|44|48|46
1400000US36047007400|1460|551|186|150|124|113|124|113|0|19|24|36|72|96|72|96|0|19|28|45|28|45|0|19|62|80|62|80|0|19|53|75|9|18|9|18|0|19|1274|544|552|241|451|225|101|73|26|41|441|213|366|209|75|57|85|104|59|94|26|39|722|523|687|518|35|56|203|223|519|490|484|485|35|56
1400000US36047007500|822|325|372|251|336|246|317|242|19|30|247|229|0|13|0|13|0|13|89|86|70|81|19|30|36|58|36|58|0|13|36|58|0|13|0|13|0|13|450|196|413|188|396|189|17|28|300|206|0|13|0|13|0|13|113|91|96|83|17|28|37|43|37|43|0|13|37|43|0|13|0|13|0|13
1400000US36047007600|1385|551|483|302|288|227|288|227|0|13|18|28|192|187|192|187|0|13|78|122|78|122|0|13|195|184|195|184|0|13|90|147|105|117|105|117|0|13|902|326|336|175|294|176|42|65|16|27|289|165|247|166|42|65|31|50|31|50|0|13|566|333|566|333|0|13|130|144|436|264|436|264|0|13
1400000US36047007700|1373|339|454|233|407|224|407|224|0|19|372|219|35|41|35|41|0|19|0|19|0|19|0|19|47|53|47|53|0|19|47|53|0|19|0|19|0|19|919|313|677|275|677|275|0|19|426|223|69|81|69|81|0|19|182|192|182|192|0|19|242|142|219|133|23|37|155|127|87|77|87|77|0|19
1400000US36047007800|1164|293|287|149|206|130|206|130|0|19|77|67|77|64|77|64|0|19|52|84|52|84|0|19|81|80|81|80|0|19|16|26|65|76|65|76|0|19|877|225|648|234|607|236|41|54|114|66|465|215|424|218|41|54|69|95|69|95|0|19|229|143|223|144|6|9|92|88|137|115|137|115|0|19
1400000US36047008000|752|277|135|139|82|130|82|130|0|13|0|13|82|130|82|130|0|13|0|13|0|13|0|13|53|55|53|55|0|13|42|51|11|18|11|18|0|13|617|262|258|135|258|135|0|13|222|129|36|44|36|44|0|13|0|13|0|13|0|13|359|232|359|232|0|13|50|60|309|231|309|231|0|13
1400000US36047008200|754|200|203|147|84|84|84|84|0|13|46|69|38|45|38|45|0|13|0|13|0|13|0|13|119|133|119|133|0|13|98|131|21|34|21|34|0|13|551|214|320|156|320|156|0|13|19|45|116|139|116|139|0|13|185|180|185|180|0|13|231|175|213|163|18|30|14|23|217|174|199|161|18|30
1400000US36047008400|421|307|63|63|50|62|50|62|0|13|0|13|30|50|30|50|0|13|20|33|20|33|0|13|13|21|13|21|0|13|13|21|0|13|0|13|0|13|358|300|148|84|148|84|0|13|53|55|95|90|95|90|0|13|0|13|0|13|0|13|210|283|40|52|170|278|8|14|202|282|32|50|170|278
1400000US36047008500|1948|544|531|409|0|19|0|19|0|19|0|19|0|19|0|19|0|19|0|19|0|19|0|19|531|409|531|409|0|19|531|409|0|19|0|19|0|19|1417|382|322|256|271|226|51|79|0|19|322|256|271|226|51|79|0|19|0|19|0|19|1095|280|1095|280|0|19|1057|295|38|48|38|48|0|19
1400000US36047008600|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13
1400000US36047008800|218|167|105|115|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|105|115|105|115|0|13|47|72|58|82|58|82|0|13|113|101|52|85|52|85|0|13|0|13|0|13|0|13|0|13|52|85|52|85|0|13|61|65|61|65|0|13|29|43|32|50|32|50|0|13
1400000US36047009001|246|178|9|13|9|13|9|13|0|13|0|13|9|13|9|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|237|178|142|157|142|157|0|13|0|13|142|157|142|157|0|13|0|13|0|13|0|13|95|91|51|56|44|72|0|13|95|91|51|56|44|72
1400000US36047009002|534|448|233|204|109|175|109|175|0|13|0|13|109|175|109|175|0|13|0|13|0|13|0|13|124|110|99|89|25|38|40|68|84|88|59|59|25|38|301|266|301|266|301|266|0|13|18|36|283|262|283|262|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13
1400000US36047009201|416|164|219|134|219|134|219|134|0|13|101|116|85|66|85|66|0|13|33|32|33|32|0|13|0|13|0|13|0|13|0|13|0|13|0|13|0|13|197|96|124|77|75|63|49|36|0|13|115|75|66|62|49|36|9|16|9|16|0|13|73|80|73|80|0|13|0|13|73|80|73|80|0|13
1400000US36047009202|366|177|106|61|94|60|94|60|0|13|30|33|64|51|64|51|0|13|0|13|0|13|0|13|12|18|12|18|0|13|12|18|0|13|0|13|0|13|260|161|192|129|138|123|54|49|0|13|192|129|138|123|54|49|0|13|0|13|0|13|68|84|68|84|0|13|36|56|32|56|32|56|0|13
1400000US36047009401|615|184|145|76|99|51|99|51|0|13|18|29|75|48|75|48|0|13|6|10|6|10|0|13|46|58|46|58|0|13|0|13|46|58|46|58|0|13|470|159|233|160|202|133|31|36|0|13|219|158|188|132|31|36|14|25|14|25|0|13|237|112|170|92|67|46|11|17|226|111|159|91|67|46
1400000US36047009402|740|284|275|149|203|125|203|125|0|13|0|13|156|113|156|113|0|13|47|47|47|47|0|13|72|59|72|59|0|13|59|48|13|29|13|29|0|13|465|210|395|195|395|195|0|13|74|125|248|111|248|111|0|13|73|83|73|83|0|13|70|56|38|36|32|42|16|24|54|49|22|27|32|42
1400000US36047009600|1190|231|259|106|189|78|176|79|13|19|87|62|82|62|69|57|13|19|20|23|20|23|0|19|70|60|70|60|0|19|21|36|49|49|49|49|0|19|931|215|809|179|691|187|118|107|176|79|622|174|504|182|118|107|11|18|11|18|0|19|122|106|115|106|7|12|21|22|101|103|94|103|7|12
1400000US36047009800|1685|351|262|141|80|77|80|77|0|19|0|19|80|77|80|77|0|19|0|19|0|19|0|19|182|120|172|118|10|18|107|73|75|68|75|68|0|19|1423|296|588|231|486|225|102|60|0|19|588|231|486|225|102|60|0|19|0|19|0|19|835|276|777|265|58|53|172|101|663|269|605|254|58|53
1400000US36047010000|1382|480|447|274|294|186|294|186|0|19|0|19|294|186|294|186|0|19|0|19|0|19|0|19|153|200|153|200|0|19|12|19|141|199|141|199|0|19|935|316|668|251|616|247|52|53|0|19|668|251|616|247|52|53|0|19|0|19|0|19|267|193|175|160|92|90|0|19|267|193|175|160|92|90
1400000US36047010100|734|179|291|134|210|122|210|122|0|13|155|106|0|13|0|13|0|13|55|66|55|66|0|13|81|77|81|77|0|13|81|77|0|13|0|13|0|13|443|163|390|166|390|166|0|13|214|127|176|132|176|132|0|13|0|13|0|13|0|13|53|64|53|64|0|13|15|25|38|58|38|58|0|13
1400000US36047010200|1100|329|248|186|190|179|190|179|0|13|0|13|132|152|132|152|0|13|58|88|58|88|0|13|58|61|58|61|0|13|0|13|58|61|58|61|0|13|852|227|626|196|567|191|59|56|0|13|617|190|558|185|59|56|9|36|9|36|0|13|226|150|226|150|0|13|0|13|226|150|226|150|0|13
1400000US36047010401|444|127|152|88|133|100|114|95|19|30|0|13|112|73|93|70|19|30|21|62|21|62|0|13|19|28|0|13|19|28|0|13|19|28|0|13|19|28|292|111|246|114|199|126|47|32|4|6|232|116|195|125|37|24|10|30|0|13|10|30|46|37|38|36|8|13|0|13|46|37|38|36|8|13
1400000US36047010402|365|130|64|47|40|33|40|33|0|13|0|13|31|34|31|34|0|13|9|9|9|9|0|13|24|32|24|32|0|13|0|13|24|32|24|32|0|13|301|111|285|111|257|112|28|46|0|13|255|105|227|107|28|46|30|31|30|31|0|13|16|21|11|17|5|14|0|13|16|21|11|17|5|14
1400000US36047010601|823|301|150|119|44|55|32|50|12|24|0|13|44|55|32|50|12|24|0|13|0|13|0|13|106|97|106|97|0|13|69|82|37|59|37|59|0|13|673|257|461|261|388|252|73|71|0|13|418|252|345|244|73|71|43|70|43|70|0|13|212|129|174|121|38|45|103|116|109|94|71|80|38|45
